breed,stem,score_pretrained,score_sft,prob_pretrained,prob_sft,sft_wins
boxer,boxer_00013,18.285072326660156,19.491037368774414,0.23041576147079468,0.7695842385292053,True
boxer,boxer_00014,18.48754119873047,19.221214294433594,0.3243892192840576,0.6756107807159424,True
boxer,boxer_00015,17.900299072265625,18.831453323364258,0.2826906144618988,0.7173094153404236,True
boxer,boxer_00016,18.771183013916016,19.806909561157227,0.26197540760040283,0.7380245923995972,True
boxer,boxer_00017,17.771484375,18.333303451538086,0.3631266951560974,0.6368733644485474,True
boxer,boxer_00018,18.393779754638672,18.668773651123047,0.4316815137863159,0.5683184862136841,True
boxer,boxer_00019,17.9095458984375,19.35535430908203,0.19064749777317047,0.809352457523346,True
boxer,boxer_00020,17.81806182861328,19.01551055908203,0.23192939162254333,0.768070638179779,True
boxer,boxer_00021,17.56825065612793,18.559038162231445,0.2707565426826477,0.7292433977127075,True
boxer,boxer_00022,16.599950790405273,16.89031982421875,0.4279135465621948,0.5720864534378052,True
boxer,boxer_00023,18.733579635620117,20.271020889282227,0.17690755426883698,0.8230924606323242,True
boxer,boxer_00024,18.892379760742188,20.717884063720703,0.13877472281455994,0.8612252473831177,True
chihuahua,chihuahua_00000,18.01032066345215,20.635953903198242,0.0675068199634552,0.9324932098388672,True
chihuahua,chihuahua_00001,18.967844009399414,20.589447021484375,0.16498389840126038,0.8350160717964172,True
chihuahua,chihuahua_00002,17.602773666381836,18.494874954223633,0.29067638516426086,0.7093236446380615,True
chihuahua,chihuahua_00003,18.553913116455078,19.709875106811523,0.23940178751945496,0.7605981826782227,True
chihuahua,chihuahua_00004,18.223134994506836,19.309354782104492,0.2523307800292969,0.7476692199707031,True
chihuahua,chihuahua_00005,18.03150177001953,20.272968292236328,0.09608808904886246,0.9039118885993958,True
chihuahua,chihuahua_00006,17.627723693847656,20.258296966552734,0.06719651073217392,0.9328035116195679,True
chihuahua,chihuahua_00007,18.04085350036621,19.690160751342773,0.1612025946378708,0.838797390460968,True
chihuahua,chihuahua_00008,16.230186462402344,17.877351760864258,0.16149242222309113,0.8385075330734253,True
chihuahua,chihuahua_00009,17.001123428344727,19.63789176940918,0.06680923700332642,0.9331908226013184,True
chihuahua,chihuahua_00010,18.98060417175293,19.654247283935547,0.3376815617084503,0.6623184084892273,True
chihuahua,chihuahua_00011,17.902599334716797,19.253986358642578,0.2056436985731125,0.7943563461303711,True
chihuahua,chihuahua_00012,17.71349334716797,19.779767990112305,0.11241821199655533,0.8875817656517029,True
chihuahua,chihuahua_00013,17.226350784301758,18.086761474609375,0.2972535490989685,0.7027464509010315,True
chihuahua,chihuahua_00014,16.982269287109375,18.169227600097656,0.233803391456604,0.766196608543396,True
chihuahua,chihuahua_00015,17.941059112548828,17.904582977294922,0.5091180205345154,0.4908819794654846,False
chihuahua,chihuahua_00016,19.24646759033203,19.978281021118164,0.3247969150543213,0.6752030849456787,True
chihuahua,chihuahua_00017,17.684288024902344,19.2683162689209,0.17022573947906494,0.8297742605209351,True
chihuahua,chihuahua_00018,18.249820709228516,18.999074935913086,0.3209838271141052,0.6790161728858948,True
chihuahua,chihuahua_00019,17.282176971435547,18.60881805419922,0.20971551537513733,0.7902844548225403,True
chihuahua,chihuahua_00020,16.800378799438477,18.46682357788086,0.1588987559080124,0.8411012291908264,True
chihuahua,chihuahua_00021,18.267412185668945,19.859439849853516,0.16909880936145782,0.8309012055397034,True
chihuahua,chihuahua_00022,17.466440200805664,20.13213539123535,0.06502820551395416,0.934971809387207,True
chihuahua,chihuahua_00023,18.406614303588867,19.652090072631836,0.22348429262638092,0.7765157222747803,True
chihuahua,chihuahua_00024,18.12458038330078,19.080596923828125,0.27767646312713623,0.7223235368728638,True
chow,chow_00000,19.089332580566406,19.457162857055664,0.4090653955936432,0.5909345746040344,True
chow,chow_00001,18.43567657470703,19.6362361907959,0.23137567937374115,0.7686243653297424,True
chow,chow_00002,18.68263053894043,20.166765213012695,0.18480372428894043,0.8151962757110596,True
chow,chow_00003,18.193387985229492,19.18102264404297,0.2713795602321625,0.7286204695701599,True
chow,chow_00004,18.97446632385254,19.884601593017578,0.28697216510772705,0.713027834892273,True
chow,chow_00005,17.623815536499023,19.051555633544922,0.19345104694366455,0.8065488934516907,True
chow,chow_00006,17.531339645385742,19.63349151611328,0.10888784378767014,0.8911121487617493,True
chow,chow_00007,18.232297897338867,19.81450080871582,0.17048372328281403,0.8295162916183472,True
chow,chow_00008,18.197641372680664,19.8134822845459,0.165779247879982,0.8342207074165344,True
chow,chow_00009,18.336830139160156,19.263551712036133,0.28359031677246094,0.7164096832275391,True
chow,chow_00010,18.53499412536621,19.724905014038086,0.23327487707138062,0.7667251229286194,True
chow,chow_00011,16.912689208984375,18.207178115844727,0.21509400010108948,0.7849060297012329,True
chow,chow_00012,18.853044509887695,19.967077255249023,0.24711982905864716,0.7528801560401917,True
chow,chow_00013,18.015478134155273,18.760656356811523,0.32187286019325256,0.6781271696090698,True
chow,chow_00014,18.046302795410156,19.95060157775879,0.1296227127313614,0.8703773617744446,True
chow,chow_00015,19.047523498535156,20.93300437927246,0.1317605972290039,0.8682394027709961,True
chow,chow_00016,17.644113540649414,18.60689926147461,0.27632078528404236,0.7236791849136353,True
chow,chow_00017,17.16413688659668,18.63616180419922,0.18663503229618073,0.8133649826049805,True
chow,chow_00018,18.21522331237793,18.818763732910156,0.35353413224220276,0.6464658379554749,True
chow,chow_00019,18.354894638061523,18.661542892456055,0.4239330589771271,0.5760669112205505,True
chow,chow_00020,17.72849464416504,18.292722702026367,0.36256974935531616,0.6374303102493286,True
chow,chow_00021,17.755464553833008,19.125709533691406,0.2025802582502365,0.7974196672439575,True
chow,chow_00022,17.87911033630371,19.835636138916016,0.12384353578090668,0.8761565089225769,True
chow,chow_00023,18.963516235351562,19.12284278869629,0.4602523744106293,0.5397475957870483,True
chow,chow_00024,19.677642822265625,19.812957763671875,0.4662227928638458,0.5337772369384766,True
corgi,corgi_00000,20.330015182495117,20.37331771850586,0.48917606472969055,0.5108239054679871,True
corgi,corgi_00001,17.398481369018555,19.6920108795166,0.0916602611541748,0.9083396792411804,True
corgi,corgi_00002,17.15534019470215,18.523496627807617,0.20291785895824432,0.7970821261405945,True
corgi,corgi_00003,18.543136596679688,19.254684448242188,0.32925689220428467,0.6707430481910706,True
corgi,corgi_00004,17.723526000976562,18.88226890563965,0.23889578878879547,0.761104166507721,True
corgi,corgi_00005,18.154130935668945,18.769092559814453,0.3509282171726227,0.6490718126296997,True
corgi,corgi_00006,18.275819778442383,20.409711837768555,0.10584606975317001,0.8941539525985718,True
corgi,corgi_00007,19.355480194091797,19.973941802978516,0.35013142228126526,0.6498686075210571,True
corgi,corgi_00008,18.894346237182617,20.35991096496582,0.1876177042722702,0.8123823404312134,True
corgi,corgi_00009,17.68338966369629,19.2972354888916,0.1660553514957428,0.8339446783065796,True
corgi,corgi_00010,17.496822357177734,19.67924690246582,0.1013399064540863,0.8986600637435913,True
corgi,corgi_00011,18.98650360107422,21.287668228149414,0.09102655947208405,0.9089734554290771,True
corgi,corgi_00012,18.52411460876465,19.662843704223633,0.24255378544330597,0.7574462294578552,True
corgi,corgi_00013,18.471935272216797,20.140274047851562,0.15864579379558563,0.841354250907898,True
corgi,corgi_00014,18.298728942871094,19.57488441467285,0.21820536255836487,0.7817946672439575,True
corgi,corgi_00015,17.902751922607422,18.158397674560547,0.43643438816070557,0.5635656118392944,True
corgi,corgi_00016,18.201053619384766,19.57434844970703,0.20208801329135895,0.7979119420051575,True
corgi,corgi_00017,17.79078483581543,18.842397689819336,0.2589154839515686,0.7410844564437866,True
corgi,corgi_00018,18.968585968017578,20.53343963623047,0.17295128107070923,0.8270487189292908,True
corgi,corgi_00019,18.912460327148438,19.182146072387695,0.43298423290252686,0.5670157670974731,True
corgi,corgi_00020,18.616107940673828,19.198280334472656,0.3584328591823578,0.6415671110153198,True
corgi,corgi_00021,18.179367065429688,18.795238494873047,0.35072100162506104,0.649278998374939,True
corgi,corgi_00022,19.605268478393555,21.287363052368164,0.15681830048561096,0.8431816697120667,True
corgi,corgi_00023,18.98048973083496,19.670534133911133,0.33402323722839355,0.6659768223762512,True
corgi,corgi_00024,17.689292907714844,18.542503356933594,0.2987598180770874,0.7012401819229126,True
doberman,doberman_00000,18.524322509765625,18.689456939697266,0.4588099718093872,0.5411900281906128,True
doberman,doberman_00001,17.37778663635254,18.3685245513916,0.27076634764671326,0.7292336225509644,True
doberman,doberman_00002,18.257598876953125,19.0323543548584,0.3154512941837311,0.6845486760139465,True
doberman,doberman_00003,17.888134002685547,18.33513069152832,0.39007505774497986,0.6099249124526978,True
doberman,doberman_00004,18.656740188598633,18.775747299194336,0.47028329968452454,0.5297167301177979,True
doberman,doberman_00005,18.713314056396484,19.157695770263672,0.3906974196434021,0.6093026399612427,True
doberman,doberman_00006,18.05959129333496,18.92466926574707,0.29627951979637146,0.7037205100059509,True
doberman,doberman_00007,17.34062957763672,17.732221603393555,0.4033341109752655,0.5966658592224121,True
doberman,doberman_00008,17.226850509643555,18.765687942504883,0.17670434713363647,0.8232956528663635,True
doberman,doberman_00009,18.831838607788086,19.19569969177246,0.4100252091884613,0.5899747610092163,True
doberman,doberman_00010,17.931718826293945,18.148353576660156,0.4460521340370178,0.5539478659629822,True
doberman,doberman_00011,18.041717529296875,18.883647918701172,0.3011283874511719,0.6988716125488281,True
doberman,doberman_00012,17.9252872467041,18.799989700317383,0.29427674412727356,0.705723226070404,True
doberman,doberman_00013,18.6387996673584,20.142141342163086,0.1819276660680771,0.8180723786354065,True
doberman,doberman_00014,18.151222229003906,18.80272102355957,0.3426518738269806,0.657348096370697,True
doberman,doberman_00015,18.214847564697266,19.31353759765625,0.24998542666435242,0.7500145435333252,True
doberman,doberman_00016,17.85946273803711,19.103721618652344,0.2236955463886261,0.7763044834136963,True
doberman,doberman_00017,18.04155921936035,19.30829429626465,0.2198166847229004,0.7801833748817444,True
doberman,doberman_00018,17.772396087646484,19.052364349365234,0.21755562722682953,0.7824443578720093,True
doberman,doberman_00019,17.61762237548828,18.520368576049805,0.288486510515213,0.7115135192871094,True
doberman,doberman_00020,17.52246856689453,18.5333309173584,0.2668111324310303,0.7331888675689697,True
doberman,doberman_00021,18.416118621826172,19.883005142211914,0.18741631507873535,0.8125836849212646,True
doberman,doberman_00022,17.367801666259766,18.56691551208496,0.23163288831710815,0.7683671116828918,True
doberman,doberman_00023,19.195974349975586,19.7587890625,0.3628964424133301,0.6371035575866699,True
doberman,doberman_00024,18.47027015686035,18.609657287597656,0.4652095139026642,0.5347904562950134,True
french_bulldog,french_bulldog_00000,18.841760635375977,19.678415298461914,0.3022398054599762,0.6977601647377014,True
french_bulldog,french_bulldog_00001,17.702478408813477,20.300012588500977,0.06929728388786316,0.9307027459144592,True
french_bulldog,french_bulldog_00002,18.269670486450195,19.42699432373047,0.2391538769006729,0.7608460783958435,True
french_bulldog,french_bulldog_00003,18.37989044189453,19.560504913330078,0.23494172096252441,0.7650582790374756,True
french_bulldog,french_bulldog_00004,17.82448959350586,19.99555015563965,0.10237953066825867,0.8976204991340637,True
french_bulldog,french_bulldog_00005,18.49501609802246,21.320966720581055,0.055937860161066055,0.9440621733665466,True
french_bulldog,french_bulldog_00006,18.290515899658203,19.585575103759766,0.21499770879745483,0.7850022912025452,True
french_bulldog,french_bulldog_00007,17.501447677612305,21.477293014526367,0.018417851999402046,0.9815821647644043,True
french_bulldog,french_bulldog_00008,17.30208396911621,19.532367706298828,0.09706377238035202,0.9029362201690674,True
french_bulldog,french_bulldog_00009,19.315521240234375,22.09673500061035,0.058347832411527634,0.941652238368988,True
french_bulldog,french_bulldog_00010,19.10625648498535,20.62099838256836,0.18023711442947388,0.8197628855705261,True
french_bulldog,french_bulldog_00011,18.68537139892578,21.02712059020996,0.08772382140159607,0.9122761487960815,True
french_bulldog,french_bulldog_00012,17.60111427307129,19.82146644592285,0.0979376882314682,0.9020623564720154,True
french_bulldog,french_bulldog_00013,18.97734260559082,20.3607234954834,0.2004665732383728,0.7995334267616272,True
french_bulldog,french_bulldog_00014,17.7249698638916,20.346147537231445,0.06778783351182938,0.9322121739387512,True
french_bulldog,french_bulldog_00015,18.32514190673828,19.763525009155273,0.19179585576057434,0.808204174041748,True
french_bulldog,french_bulldog_00016,18.443138122558594,19.36627769470215,0.28431859612464905,0.7156813740730286,True
french_bulldog,french_bulldog_00017,17.596437454223633,19.614675521850586,0.11730130761861801,0.8826987147331238,True
french_bulldog,french_bulldog_00018,17.66802978515625,17.508512496948242,0.5397949814796448,0.4602050185203552,False
french_bulldog,french_bulldog_00019,18.206100463867188,20.067764282226562,0.13450923562049866,0.865490734577179,True
french_bulldog,french_bulldog_00020,19.11865234375,20.600252151489258,0.18518589437007904,0.8148140907287598,True
french_bulldog,french_bulldog_00021,18.190011978149414,20.51317024230957,0.08922307938337326,0.9107769131660461,True
french_bulldog,french_bulldog_00022,17.960594177246094,20.332839965820312,0.08531372994184494,0.9146862626075745,True
french_bulldog,french_bulldog_00023,18.155651092529297,21.13032341003418,0.04858329892158508,0.9514167308807373,True
french_bulldog,french_bulldog_00024,18.21550941467285,19.03650665283203,0.30555200576782227,0.6944479942321777,True
german_shepherd,german_shepherd_00000,17.81737518310547,18.63867950439453,0.30548685789108276,0.6945131421089172,True
german_shepherd,german_shepherd_00001,19.62384033203125,19.53501319885254,0.5221921801567078,0.47780781984329224,False
german_shepherd,german_shepherd_00002,17.4626522064209,18.62449836730957,0.23833198845386505,0.7616680264472961,True
german_shepherd,german_shepherd_00003,18.50508689880371,19.202396392822266,0.3324090540409088,0.6675909757614136,True
german_shepherd,german_shepherd_00004,18.320741653442383,18.55279541015625,0.4422455132007599,0.5577545166015625,True
german_shepherd,german_shepherd_00005,18.01195526123047,18.338001251220703,0.4192030131816864,0.580797016620636,True
german_shepherd,german_shepherd_00006,18.222732543945312,19.51754379272461,0.21503955125808716,0.7849603891372681,True
german_shepherd,german_shepherd_00007,18.980335235595703,20.179441452026367,0.2316342443227768,0.7683656811714172,True
german_shepherd,german_shepherd_00008,19.56427764892578,19.88189125061035,0.4212574362754822,0.5787425637245178,True
german_shepherd,german_shepherd_00009,18.75520896911621,19.12034034729004,0.40971797704696655,0.5902820229530334,True
german_shepherd,german_shepherd_00010,18.217161178588867,19.383743286132812,0.23747335374355316,0.7625266909599304,True
german_shepherd,german_shepherd_00011,19.362857818603516,20.688262939453125,0.20992045104503632,0.7900795340538025,True
german_shepherd,german_shepherd_00012,20.281497955322266,21.51117706298828,0.22623758018016815,0.7737624049186707,True
german_shepherd,german_shepherd_00013,17.260971069335938,17.64702796936035,0.40466687083244324,0.5953330993652344,True
german_shepherd,german_shepherd_00014,18.268220901489258,19.046171188354492,0.31476181745529175,0.6852381825447083,True
german_shepherd,german_shepherd_00015,17.49641990661621,18.428300857543945,0.28254327178001404,0.7174566984176636,True
german_shepherd,german_shepherd_00016,17.987499237060547,19.326330184936523,0.2077023684978485,0.7922976016998291,True
german_shepherd,german_shepherd_00017,18.988391876220703,20.588254928588867,0.16800075769424438,0.8319992423057556,True
german_shepherd,german_shepherd_00018,18.752437591552734,19.605907440185547,0.29870548844337463,0.7012945413589478,True
german_shepherd,german_shepherd_00019,19.223526000976562,20.36635971069336,0.241800457239151,0.7581995129585266,True
german_shepherd,german_shepherd_00020,18.595888137817383,19.993379592895508,0.19821447134017944,0.8017855286598206,True
german_shepherd,german_shepherd_00021,18.309406280517578,20.02872085571289,0.15195946395397186,0.8480405211448669,True
german_shepherd,german_shepherd_00022,18.866031646728516,19.877506256103516,0.2666913866996765,0.7333086729049683,True
german_shepherd,german_shepherd_00023,17.435272216796875,18.32191276550293,0.29180359840393066,0.7081964612007141,True
german_shepherd,german_shepherd_00024,18.006654739379883,19.93488311767578,0.1269468069076538,0.873053252696991,True
golden_retriever,golden_retriever_00000,18.88903045654297,20.194721221923828,0.21320883929729462,0.7867911458015442,True
golden_retriever,golden_retriever_00001,18.77687644958496,20.79976463317871,0.11682067811489105,0.8831793665885925,True
golden_retriever,golden_retriever_00002,18.52240753173828,20.001724243164062,0.1855306625366211,0.8144693374633789,True
golden_retriever,golden_retriever_00003,18.934425354003906,20.653310775756836,0.15201477706432343,0.8479852080345154,True
golden_retriever,golden_retriever_00004,18.495296478271484,19.354907989501953,0.29742053151130676,0.7025794982910156,True
golden_retriever,golden_retriever_00005,19.30088996887207,20.684358596801758,0.200452521443367,0.799547553062439,True
golden_retriever,golden_retriever_00006,18.60417938232422,20.28345489501953,0.1571914255619049,0.8428086042404175,True
golden_retriever,golden_retriever_00007,17.199134826660156,18.387914657592773,0.23347723484039307,0.7665227651596069,True
golden_retriever,golden_retriever_00008,19.182233810424805,19.994943618774414,0.30731335282325745,0.6926866173744202,True
golden_retriever,golden_retriever_00009,17.454870223999023,18.407373428344727,0.27838170528411865,0.7216182947158813,True
golden_retriever,golden_retriever_00010,17.890169143676758,19.377653121948242,0.18429966270923615,0.8157002925872803,True
golden_retriever,golden_retriever_00011,18.81378173828125,19.690540313720703,0.293849915266037,0.7061500549316406,True
golden_retriever,golden_retriever_00012,18.56207275390625,18.885480880737305,0.4198454022407532,0.5801545977592468,True
golden_retriever,golden_retriever_00013,19.930858612060547,21.715545654296875,0.14372535049915314,0.8562746644020081,True
golden_retriever,golden_retriever_00014,20.132841110229492,19.82626724243164,0.576048731803894,0.42395123839378357,False
golden_retriever,golden_retriever_00015,18.50485610961914,21.014799118041992,0.0751640722155571,0.9248359799385071,True
golden_retriever,golden_retriever_00016,18.880828857421875,20.251270294189453,0.202548548579216,0.7974514365196228,True
golden_retriever,golden_retriever_00017,17.952665328979492,19.151199340820312,0.23173609375953674,0.7682638764381409,True
golden_retriever,golden_retriever_00018,18.26816749572754,19.535369873046875,0.21973654627799988,0.7802634835243225,True
golden_retriever,golden_retriever_00019,19.377071380615234,19.786409378051758,0.3990708887577057,0.6009291410446167,True
golden_retriever,golden_retriever_00020,18.814220428466797,19.689634323120117,0.29412904381752014,0.7058709859848022,True
golden_retriever,golden_retriever_00021,17.92729949951172,18.746463775634766,0.30594107508659363,0.6940589547157288,True
golden_retriever,golden_retriever_00022,18.368623733520508,18.793798446655273,0.3952791690826416,0.6047208905220032,True
golden_retriever,golden_retriever_00023,17.98785972595215,19.91382598876953,0.127197727560997,0.8728022575378418,True
golden_retriever,golden_retriever_00024,18.326610565185547,19.175413131713867,0.2996841073036194,0.7003158926963806,True
great_dane,great_dane_00000,18.74175453186035,20.24378776550293,0.18212248384952545,0.817877471446991,True
great_dane,great_dane_00001,18.054346084594727,17.84678077697754,0.5517058372497559,0.44829419255256653,False
great_dane,great_dane_00002,18.555212020874023,18.53375244140625,0.5053646564483643,0.49463531374931335,False
great_dane,great_dane_00003,18.193687438964844,19.624935150146484,0.19290433824062347,0.8070955872535706,True
great_dane,great_dane_00004,17.889257431030273,19.374391555786133,0.18465319275856018,0.8153468370437622,True
great_dane,great_dane_00005,18.943941116333008,20.268972396850586,0.20998245477676392,0.7900175452232361,True
great_dane,great_dane_00006,18.204345703125,18.91928482055664,0.3285084068775177,0.6714916229248047,True
great_dane,great_dane_00007,19.119091033935547,20.445018768310547,0.2098337709903717,0.7901662588119507,True
great_dane,great_dane_00008,18.261463165283203,19.68678855895996,0.19382809102535248,0.8061718940734863,True
great_dane,great_dane_00009,17.944103240966797,18.465667724609375,0.3724864721298218,0.6275135278701782,True
great_dane,great_dane_00010,19.076608657836914,19.902587890625,0.3044959008693695,0.6955040693283081,True
great_dane,great_dane_00011,18.171422958374023,18.93330955505371,0.3182367980480194,0.6817631721496582,True
great_dane,great_dane_00012,19.018203735351562,20.250511169433594,0.22577781975269318,0.7742221355438232,True
great_dane,great_dane_00013,18.287416458129883,19.805927276611328,0.17968091368675232,0.8203190565109253,True
great_dane,great_dane_00014,18.7039794921875,20.49958038330078,0.14238740503787994,0.8576126098632812,True
great_dane,great_dane_00015,17.92310333251953,19.24211883544922,0.21098214387893677,0.789017915725708,True
great_dane,great_dane_00016,18.9144344329834,19.616716384887695,0.33130648732185364,0.6686935424804688,True
great_dane,great_dane_00017,18.0031681060791,19.26161766052246,0.22124092280864716,0.7787591218948364,True
great_dane,great_dane_00018,17.449481964111328,18.103025436401367,0.3421914875507355,0.6578084826469421,True
great_dane,great_dane_00019,17.44576644897461,18.21637725830078,0.3163469731807709,0.6836529970169067,True
great_dane,great_dane_00020,18.34976577758789,19.3372859954834,0.27140218019485474,0.72859787940979,True
great_dane,great_dane_00021,18.77438735961914,19.464839935302734,0.33393239974975586,0.6660676002502441,True
great_dane,great_dane_00022,18.585790634155273,18.87769889831543,0.4275367558002472,0.5724632143974304,True
great_dane,great_dane_00023,18.030576705932617,19.050567626953125,0.2650291919708252,0.7349708080291748,True
great_dane,great_dane_00024,18.63809585571289,19.988840103149414,0.20574872195720673,0.7942512631416321,True
labrador_retriever,labrador_retriever_00000,17.293230056762695,19.201370239257812,0.12918993830680847,0.8708100318908691,True
labrador_retriever,labrador_retriever_00001,18.656890869140625,20.359575271606445,0.1541149914264679,0.8458850383758545,True
labrador_retriever,labrador_retriever_00002,17.441919326782227,18.521732330322266,0.25354140996932983,0.7464586496353149,True
labrador_retriever,labrador_retriever_00003,18.03181266784668,18.997821807861328,0.2756766974925995,0.7243233323097229,True
labrador_retriever,labrador_retriever_00004,19.480388641357422,19.661317825317383,0.4548906981945038,0.5451092720031738,True
labrador_retriever,labrador_retriever_00005,18.92750358581543,20.236286163330078,0.21269063651561737,0.7873093485832214,True
